Ticker,Sector,Latest_Headline,Forecast_Score,Forecast_Direction,Actual_Direction,Actual_Return_Pct,Streak_Days,Streak_Return,Momentum,Date,News_Source,News_Time,Headline_Count,Severity,Impact,Signal_Quality,News_URL,Technical_Score,Tech_Signals,Fundamental_Score,Fund_Concern,Macro_Score,Macro_Context,Composite_Score,Composite_Direction,Composite_Severity,BT_Swing,BT_1M,BT_3M,BT_6M,BT_1M_N,BT_Total_Preds,BT_Forward_Days,BT_Threshold,BT_Category,Est_Horizon,BT_ATR_Pct,BT_SL_Level,TR_total_trades,TR_wins,TR_losses,TR_win_rate,TR_avg_win_pct,TR_avg_loss_pct,TR_profit_factor,TR_total_return_pct,TR_avg_holding_days,TR_long_trades,TR_short_trades,TR_long_win_rate,TR_short_win_rate,TR_stop_loss_exits,TR_signal_flip_exits,Tech_Score,News_Score,Fund_Score,Direction_Label,Horizon,Category,Hit,BT_Accuracy,BT_PF,BT_Trades,BT_Signal_Rate,N_Catalysts,News_Direction,Corrected,BT_Avg_SL,Momentum_Direction
MARICO,,,,,,-1.66,,,,2026-07-31,,,,,,,,,,,,-0.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
MAXHEALTH,,,,,,-2.34,,,,2026-07-31,,,,,,,,,,,,-1.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
MSUMI,,,,,,-1.07,,,,2026-07-31,,,,,,,,,,,,1.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MPHASIS,,,,,,-0.19,,,,2026-07-31,,,,,,,,,,,,3.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MCX,,,,,,0.57,,,,2026-07-31,,,,,,,,,,,,-1.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-95.6,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
NMDC,,,,,,0.04,,,,2026-07-31,,,,,,,,,,,,1.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,15.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
NATIONALUM,,,,,,0.69,,,,2026-07-31,,,,,,,,,,,,1.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
NAVINFLUOR,,,,,,2.45,,,,2026-07-31,,,,,,,,,,,,1.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
NETWEB,,,,,,7.84,,,,2026-07-31,,,,,,,,,,,,3.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
OBEROIRLTY,,,,,,0.73,,,,2026-07-31,,,,,,,,,,,,1.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
ONGC,,,,,,0.39,,,,2026-07-31,,,,,,,,,,,,-1.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,15.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
OFSS,,,,,,0.45,,,,2026-07-31,,,,,,,,,,,,3.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
PAGEIND,,,,,,-1.73,,,,2026-07-31,,,,,,,,,,,,1.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
PATANJALI,,,,,,-0.49,,,,2026-07-31,,,,,,,,,,,,-0.7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.8,9.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
RRKABEL,,,,,,1.58,,,,2026-07-31,,,,,,,,,,,,-1.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
SARDAEN,,,,,,0.94,,,,2026-07-31,,,,,,,,,,,,1.5,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.0,NEUTRAL,,MID,,,,,,,,,,0.0
SOLARINDS,,,,,,1.87,,,,2026-07-31,,,,,,,,,,,,1.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
TBOTEK,,,,,,2.18,,,,2026-07-31,,,,,,,,,,,,1.9,,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-3.0,NEUTRAL,,MID,,,,,,,,,,0.0
TCS,,,,,,-2.72,,,,2026-07-31,,,,,,,,,,,,3.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
TRENT,,,,,,0.22,,,,2026-07-31,,,,,,,,,,,,1.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
UNOMINDA,,,,,,0.66,,,,2026-07-31,,,,,,,,,,,,1.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
VIJAYA,,,,,,-1.16,,,,2026-07-31,,,,,,,,,,,,-1.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,MID,,,,,,,,,,0.0
ZFCVINDIA,,,,,,1.54,,,,2026-07-31,,,,,,,,,,,,1.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
ZYDUSLIFE,,,,,,1.05,,,,2026-07-31,,,,,,,,,,,,-1.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
ECLERX,,,,,,-3.42,,,,2026-07-31,,,,,,,,,,,,3.4,,-24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.0,0.0,8.0,NEGATIVE,,MID,,,,,,,,,,-1.0
AIAENG,,,,,,2.04,,,,2026-08-03,,,,,,,,,,,,0.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
AFFLE,,,,,,4.85,,,,2026-08-03,,,,,,,,,,,,9.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
APARINDS,,,,,,2.77,,,,2026-08-03,,,,,,,,,,,,0.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
ASIANPAINT,,,,,,2.28,,,,2026-08-03,,,,,,,,,,,,2.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-3.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
BLS,,,,,,4.74,,,,2026-08-03,,,,,,,,,,,,0.4,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,10.0,NEUTRAL,,MID,,,,,,,,,,0.0
BSE,,,,,,-1.95,,,,2026-08-03,,,,,,,,,,,,-3.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,29.6,3.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
BEL,,,,,,1.11,,,,2026-08-03,,,,,,,,,,,,0.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
BIKAJI,,,,,,1.3,,,,2026-08-03,,,,,,,,,,,,1.2,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,MID,,,,,,,,,,0.0
BLUESTARCO,,,,,,2.86,,,,2026-08-03,,,,,,,,,,,,0.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
BRITANNIA,,,,,,2.11,,,,2026-08-03,,,,,,,,,,,,1.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1.7,3.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
CAPLIPOINT,,,,,,1.96,,,,2026-08-03,,,,,,,,,,,,-0.3,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,MID,,,,,,,,,,0.0
CEMPRO,,,,,,-0.33,,,,2026-08-03,,,,,,,,,,,,0.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
DOMS,,,,,,1.42,,,,2026-08-03,,,,,,,,,,,,0.4,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,MID,,,,,,,,,,0.0
DIXON,,,,,,-1.12,,,,2026-08-03,,,,,,,,,,,,5.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-81.1,3.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
ELGIEQUIP,,,,,,2.27,,,,2026-08-03,,,,,,,,,,,,0.4,,-25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.0,0.0,8.0,NEGATIVE,,MID,,,,,,,,,,-1.0
ENDURANCE,,,,,,1.06,,,,2026-08-03,,,,,,,,,,,,4.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
GABRIEL,,,,,,5.94,,,,2026-08-03,,,,,,,,,,,,4.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MEDANTA,,,,,,2.8,,,,2026-08-03,,,,,,,,,,,,-0.3,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
GRANULES,,,,,,2.25,,,,2026-08-03,,,,,,,,,,,,-0.3,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
GRAVITA,,,,,,2.94,,,,2026-08-03,,,,,,,,,,,,0.4,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,MID,,,,,,,,,,0.0
HSCL,,,,,,0.0,,,,2026-08-03,,,,,,,,,,,,2.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
HINDZINC,,,,,,1.45,,,,2026-08-03,,,,,,,,,,,,2.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
INDHOTEL,,,,,,1.82,,,,2026-08-03,,,,,,,,,,,,4.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
JSL,,,,,,-0.42,,,,2026-08-03,,,,,,,,,,,,2.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
KPIL,,,,,,-0.47,,,,2026-08-03,,,,,,,,,,,,0.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
LODHA,,,,,,-0.33,,,,2026-08-03,,,,,,,,,,,,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
LUPIN,,,,,,-0.91,,,,2026-08-03,,,,,,,,,,,,-0.3,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,12.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
MRF,,,,,,0.72,,,,2026-08-03,,,,,,,,,,,,4.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MANKIND,,,,,,0.54,,,,2026-08-03,,,,,,,,,,,,-0.3,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
MARICO,,,,,,1.18,,,,2026-08-03,,,,,,,,,,,,1.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
MAXHEALTH,,,,,,0.17,,,,2026-08-03,,,,,,,,,,,,-0.3,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
MSUMI,,,,,,2.14,,,,2026-08-03,,,,,,,,,,,,4.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MPHASIS,,,,,,3.7,,,,2026-08-03,,,,,,,,,,,,5.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MCX,,,,,,-1.86,,,,2026-08-03,,,,,,,,,,,,-3.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
NMDC,,,,,,-1.46,,,,2026-08-03,,,,,,,,,,,,2.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,15.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
NATIONALUM,,,,,,5.41,,,,2026-08-03,,,,,,,,,,,,2.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
NAVINFLUOR,,,,,,-0.17,,,,2026-08-03,,,,,,,,,,,,2.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
NETWEB,,,,,,1.37,,,,2026-08-03,,,,,,,,,,,,5.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
OBEROIRLTY,,,,,,1.83,,,,2026-08-03,,,,,,,,,,,,2.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
ONGC,,,,,,-0.22,,,,2026-08-03,,,,,,,,,,,,-1.3,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,18.1,15.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
OFSS,,,,,,1.31,,,,2026-08-03,,,,,,,,,,,,5.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
PAGEIND,,,,,,-0.43,,,,2026-08-03,,,,,,,,,,,,4.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
PATANJALI,,,,,,2.65,,,,2026-08-03,,,,,,,,,,,,1.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
RRKABEL,,,,,,1.12,,,,2026-08-03,,,,,,,,,,,,0.4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
SARDAEN,,,,,,-0.08,,,,2026-08-03,,,,,,,,,,,,2.2,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,MID,,,,,,,,,,0.0
SOLARINDS,,,,,,1.46,,,,2026-08-03,,,,,,,,,,,,2.2,,-25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.0,0.0,5.0,NEGATIVE,,MEGA,,,,,,,,,,-1.0
TBOTEK,,,,,,5.53,,,,2026-08-03,,,,,,,,,,,,4.0,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-3.0,NEUTRAL,,MID,,,,,,,,,,0.0
TCS,,,,,,4.57,,,,2026-08-03,,,,,,,,,,,,5.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,78.5,8.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
TRENT,,,,,,1.47,,,,2026-08-03,,,,,,,,,,,,4.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
UNOMINDA,,,,,,2.5,,,,2026-08-03,,,,,,,,,,,,4.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
VIJAYA,,,,,,0.71,,,,2026-08-03,,,,,,,,,,,,-0.3,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,MID,,,,,,,,,,0.0
ZFCVINDIA,,,,,,1.24,,,,2026-08-03,,,,,,,,,,,,4.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
ZYDUSLIFE,,,,,,-0.51,,,,2026-08-03,,,,,,,,,,,,-0.3,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
ECLERX,,,,,,4.16,,,,2026-08-03,,,,,,,,,,,,5.2,,-24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.0,0.0,6.0,NEGATIVE,,MID,,,,,,,,,,-1.0
AIAENG,,,,,,-1.23,,,,2026-08-04,,,,,,,,,,,,0.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
AFFLE,,,,,,1.22,,,,2026-08-04,,,,,,,,,,,,9.8,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
APARINDS,,,,,,4.66,,,,2026-08-04,,,,,,,,,,,,0.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
ASIANPAINT,,,,,,-1.25,,,,2026-08-04,,,,,,,,,,,,2.6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-3.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
BLS,,,,,,-1.12,,,,2026-08-04,,,,,,,,,,,,0.1,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13.0,NEUTRAL,,MID,,,,,,,,,,0.0
BSE,,,,,,1.2,,,,2026-08-04,,,,,,,,,,,,-1.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,31.2,3.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
BEL,,,,,,-0.17,,,,2026-08-04,,,,,,,,,,,,0.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,14.5,1.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
BIKAJI,,,,,,-0.32,,,,2026-08-04,,,,,,,,,,,,0.5,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,MID,,,,,,,,,,0.0
BLUESTARCO,,,,,,-2.56,,,,2026-08-04,,,,,,,,,,,,0.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
BRITANNIA,,,,,,-0.96,,,,2026-08-04,,,,,,,,,,,,0.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
CAPLIPOINT,,,,,,0.23,,,,2026-08-04,,,,,,,,,,,,-0.6,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,MID,,,,,,,,,,0.0
CEMPRO,,,,,,-2.46,,,,2026-08-04,,,,,,,,,,,,0.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
DOMS,,,,,,-1.7,,,,2026-08-04,,,,,,,,,,,,0.1,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,MID,,,,,,,,,,0.0
DIXON,,,,,,0.69,,,,2026-08-04,,,,,,,,,,,,5.3,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
ELGIEQUIP,,,,,,1.48,,,,2026-08-04,,,,,,,,,,,,0.1,,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,NEUTRAL,,MID,,,,,,,,,,0.0
ENDURANCE,,,,,,1.83,,,,2026-08-04,,,,,,,,,,,,4.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
GABRIEL,,,,,,0.22,,,,2026-08-04,,,,,,,,,,,,4.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MEDANTA,,,,,,-0.68,,,,2026-08-04,,,,,,,,,,,,-0.6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1.7,0.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
GRANULES,,,,,,-2.08,,,,2026-08-04,,,,,,,,,,,,-0.6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
GRAVITA,,,,,,-0.32,,,,2026-08-04,,,,,,,,,,,,0.1,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,MID,,,,,,,,,,0.0
HSCL,,,,,,0.13,,,,2026-08-04,,,,,,,,,,,,2.6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
HINDZINC,,,,,,2.91,,,,2026-08-04,,,,,,,,,,,,2.6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
INDHOTEL,,,,,,-0.27,,,,2026-08-04,,,,,,,,,,,,4.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
JSL,,,,,,0.54,,,,2026-08-04,,,,,,,,,,,,2.6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
KPIL,,,,,,-0.3,,,,2026-08-04,,,,,,,,,,,,0.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
LODHA,,,,,,-0.81,,,,2026-08-04,,,,,,,,,,,,-0.8,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
LUPIN,,,,,,0.71,,,,2026-08-04,,,,,,,,,,,,-0.6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,12.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
MRF,,,,,,-0.74,,,,2026-08-04,,,,,,,,,,,,4.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,9.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MANKIND,,,,,,-1.81,,,,2026-08-04,,,,,,,,,,,,-0.6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
MARICO,,,,,,-0.68,,,,2026-08-04,,,,,,,,,,,,0.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
MAXHEALTH,,,,,,-2.13,,,,2026-08-04,,,,,,,,,,,,-0.6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,NEUTRAL,,MEGA,,,,,,,,,,0.0
MSUMI,,,,,,-4.17,,,,2026-08-04,,,,,,,,,,,,4.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MPHASIS,,,,,,-2.02,,,,2026-08-04,,,,,,,,,,,,5.3,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
MCX,,,,,,1.43,,,,2026-08-04,,,,,,,,,,,,-1.9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
NMDC,,,,,,0.48,,,,2026-08-04,,,,,,,,,,,,2.6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,15.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
NATIONALUM,,,,,,2.17,,,,2026-08-04,,,,,,,,,,,,2.6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,90.2,8.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
NAVINFLUOR,,,,,,0.98,,,,2026-08-04,,,,,,,,,,,,2.6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
NETWEB,,,,,,3.84,,,,2026-08-04,,,,,,,,,,,,5.3,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
OBEROIRLTY,,,,,,-4.42,,,,2026-08-04,,,,,,,,,,,,-0.8,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,7.0,NEUTRAL,,LARGE,,,,,,,,,,0.0
